nacionalidad,anyo,ambito,sexo,total
PANAMÁ,2021,ANTIGITANISMO,Se desconoce,0
PANAMÁ,2021,ANTIGITANISMO,TOTAL sexo,0
PAQUISTÁN,2021,ANTIGITANISMO,Femenino,0
PAQUISTÁN,2021,ANTIGITANISMO,Masculino,0
PAQUISTÁN,2021,ANTIGITANISMO,Persona jurídica,0
PAQUISTÁN,2021,ANTIGITANISMO,Se desconoce,0
PAQUISTÁN,2021,ANTIGITANISMO,TOTAL sexo,0
PARAGUAY,2021,ANTIGITANISMO,Femenino,0
PARAGUAY,2021,ANTIGITANISMO,Masculino,0
PARAGUAY,2021,ANTIGITANISMO,Persona jurídica,0
PARAGUAY,2021,ANTIGITANISMO,Se desconoce,0
PARAGUAY,2021,ANTIGITANISMO,TOTAL sexo,0
PAÍS DESCONOCIDO,2021,ANTIGITANISMO,Femenino,0
PAÍS DESCONOCIDO,2021,ANTIGITANISMO,Masculino,0
PAÍS DESCONOCIDO,2021,ANTIGITANISMO,Persona jurídica,0
PAÍS DESCONOCIDO,2021,ANTIGITANISMO,Se desconoce,0
PAÍS DESCONOCIDO,2021,ANTIGITANISMO,TOTAL sexo,0
PAÍS NO CODIFICADO,2021,ANTIGITANISMO,Femenino,0
PAÍS NO CODIFICADO,2021,ANTIGITANISMO,Masculino,0
PAÍS NO CODIFICADO,2021,ANTIGITANISMO,Persona jurídica,0
PAÍS NO CODIFICADO,2021,ANTIGITANISMO,Se desconoce,0
PAÍS NO CODIFICADO,2021,ANTIGITANISMO,TOTAL sexo,0
PERÚ,2021,ANTIGITANISMO,Femenino,0
PERÚ,2021,ANTIGITANISMO,Masculino,0
PERÚ,2021,ANTIGITANISMO,Persona jurídica,0
PERÚ,2021,ANTIGITANISMO,Se desconoce,0
PERÚ,2021,ANTIGITANISMO,TOTAL sexo,0
POLONIA,2021,ANTIGITANISMO,Femenino,0
POLONIA,2021,ANTIGITANISMO,Masculino,0
POLONIA,2021,ANTIGITANISMO,Persona jurídica,0
POLONIA,2021,ANTIGITANISMO,Se desconoce,0
POLONIA,2021,ANTIGITANISMO,TOTAL sexo,0
PORTUGAL,2021,ANTIGITANISMO,Femenino,0
PORTUGAL,2021,ANTIGITANISMO,Masculino,0
PORTUGAL,2021,ANTIGITANISMO,Persona jurídica,0
PORTUGAL,2021,ANTIGITANISMO,Se desconoce,0
PORTUGAL,2021,ANTIGITANISMO,TOTAL sexo,0
PUERTO RICO,2021,ANTIGITANISMO,Femenino,0
PUERTO RICO,2021,ANTIGITANISMO,Masculino,0
PUERTO RICO,2021,ANTIGITANISMO,Persona jurídica,0
PUERTO RICO,2021,ANTIGITANISMO,Se desconoce,0
PUERTO RICO,2021,ANTIGITANISMO,TOTAL sexo,0
REINO UNIDO,2021,ANTIGITANISMO,Femenino,0
REINO UNIDO,2021,ANTIGITANISMO,Masculino,0
REINO UNIDO,2021,ANTIGITANISMO,Persona jurídica,0
REINO UNIDO,2021,ANTIGITANISMO,Se desconoce,0
REINO UNIDO,2021,ANTIGITANISMO,TOTAL sexo,0
REP. DEMOCRÁTICA DEL CONGO,2021,ANTIGITANISMO,Femenino,0
REP. DEMOCRÁTICA DEL CONGO,2021,ANTIGITANISMO,Masculino,0
REP. DEMOCRÁTICA DEL CONGO,2021,ANTIGITANISMO,Persona jurídica,0
REP. DEMOCRÁTICA DEL CONGO,2021,ANTIGITANISMO,Se desconoce,0
REP. DEMOCRÁTICA DEL CONGO,2021,ANTIGITANISMO,TOTAL sexo,0
REPÚBLICA CHECA,2021,ANTIGITANISMO,Femenino,0
REPÚBLICA CHECA,2021,ANTIGITANISMO,Masculino,0
REPÚBLICA CHECA,2021,ANTIGITANISMO,Persona jurídica,0
REPÚBLICA CHECA,2021,ANTIGITANISMO,Se desconoce,0
REPÚBLICA CHECA,2021,ANTIGITANISMO,TOTAL sexo,0
REPÚBLICA DOMINICANA,2021,ANTIGITANISMO,Femenino,0
REPÚBLICA DOMINICANA,2021,ANTIGITANISMO,Masculino,0
REPÚBLICA DOMINICANA,2021,ANTIGITANISMO,Persona jurídica,0
REPÚBLICA DOMINICANA,2021,ANTIGITANISMO,Se desconoce,0
REPÚBLICA DOMINICANA,2021,ANTIGITANISMO,TOTAL sexo,0
RUANDA,2021,ANTIGITANISMO,Femenino,0
RUANDA,2021,ANTIGITANISMO,Masculino,0
RUANDA,2021,ANTIGITANISMO,Persona jurídica,0
RUANDA,2021,ANTIGITANISMO,Se desconoce,0
RUANDA,2021,ANTIGITANISMO,TOTAL sexo,0
RUMANÍA,2021,ANTIGITANISMO,Femenino,0
RUMANÍA,2021,ANTIGITANISMO,Masculino,0
RUMANÍA,2021,ANTIGITANISMO,Persona jurídica,0
RUMANÍA,2021,ANTIGITANISMO,Se desconoce,0
RUMANÍA,2021,ANTIGITANISMO,TOTAL sexo,0
RUSIA,2021,ANTIGITANISMO,Femenino,0
RUSIA,2021,ANTIGITANISMO,Masculino,0
RUSIA,2021,ANTIGITANISMO,Persona jurídica,0
RUSIA,2021,ANTIGITANISMO,Se desconoce,0
RUSIA,2021,ANTIGITANISMO,TOTAL sexo,0
SANTO TOMÉ Y PRÍNCIPE,2021,ANTIGITANISMO,Femenino,0
SANTO TOMÉ Y PRÍNCIPE,2021,ANTIGITANISMO,Masculino,0
SANTO TOMÉ Y PRÍNCIPE,2021,ANTIGITANISMO,Persona jurídica,0
SANTO TOMÉ Y PRÍNCIPE,2021,ANTIGITANISMO,Se desconoce,0
SANTO TOMÉ Y PRÍNCIPE,2021,ANTIGITANISMO,TOTAL sexo,0
SENEGAL,2021,ANTIGITANISMO,Femenino,0
SENEGAL,2021,ANTIGITANISMO,Masculino,0
SENEGAL,2021,ANTIGITANISMO,Persona jurídica,0
SENEGAL,2021,ANTIGITANISMO,Se desconoce,0
SENEGAL,2021,ANTIGITANISMO,TOTAL sexo,0
SERBIA (YUGOSLAVIA),2021,ANTIGITANISMO,Femenino,0
SERBIA (YUGOSLAVIA),2021,ANTIGITANISMO,Masculino,0
SERBIA (YUGOSLAVIA),2021,ANTIGITANISMO,Persona jurídica,0
SERBIA (YUGOSLAVIA),2021,ANTIGITANISMO,Se desconoce,0
SERBIA (YUGOSLAVIA),2021,ANTIGITANISMO,TOTAL sexo,0
SIERRA LEONA,2021,ANTIGITANISMO,Femenino,0
SIERRA LEONA,2021,ANTIGITANISMO,Masculino,0
SIERRA LEONA,2021,ANTIGITANISMO,Persona jurídica,0
SIERRA LEONA,2021,ANTIGITANISMO,Se desconoce,0
SIERRA LEONA,2021,ANTIGITANISMO,TOTAL sexo,0
SIRIA,2021,ANTIGITANISMO,Femenino,0
SIRIA,2021,ANTIGITANISMO,Masculino,0
SIRIA,2021,ANTIGITANISMO,Persona jurídica,0
SIRIA,2021,ANTIGITANISMO,Se desconoce,0
SIRIA,2021,ANTIGITANISMO,TOTAL sexo,0
SUDÁFRICA R.,2021,ANTIGITANISMO,Femenino,0
SUDÁFRICA R.,2021,ANTIGITANISMO,Masculino,0
SUDÁFRICA R.,2021,ANTIGITANISMO,Persona jurídica,0
SUDÁFRICA R.,2021,ANTIGITANISMO,Se desconoce,0
SUDÁFRICA R.,2021,ANTIGITANISMO,TOTAL sexo,0
SUDÁN,2021,ANTIGITANISMO,Femenino,0
SUDÁN,2021,ANTIGITANISMO,Masculino,0
SUDÁN,2021,ANTIGITANISMO,Persona jurídica,0
SUDÁN,2021,ANTIGITANISMO,Se desconoce,0
SUDÁN,2021,ANTIGITANISMO,TOTAL sexo,0
SUECIA,2021,ANTIGITANISMO,Femenino,0
SUECIA,2021,ANTIGITANISMO,Masculino,0
SUECIA,2021,ANTIGITANISMO,Persona jurídica,0
SUECIA,2021,ANTIGITANISMO,Se desconoce,0
SUECIA,2021,ANTIGITANISMO,TOTAL sexo,0
SUIZA,2021,ANTIGITANISMO,Femenino,0
SUIZA,2021,ANTIGITANISMO,Masculino,0
SUIZA,2021,ANTIGITANISMO,Persona jurídica,0
SUIZA,2021,ANTIGITANISMO,Se desconoce,0
SUIZA,2021,ANTIGITANISMO,TOTAL sexo,0
TADJIKISTÁN,2021,ANTIGITANISMO,Femenino,0
TADJIKISTÁN,2021,ANTIGITANISMO,Masculino,0
TADJIKISTÁN,2021,ANTIGITANISMO,Persona jurídica,0
TADJIKISTÁN,2021,ANTIGITANISMO,Se desconoce,0
TADJIKISTÁN,2021,ANTIGITANISMO,TOTAL sexo,0
TOGO,2021,ANTIGITANISMO,Femenino,0
TOGO,2021,ANTIGITANISMO,Masculino,0
TOGO,2021,ANTIGITANISMO,Persona jurídica,0
TOGO,2021,ANTIGITANISMO,Se desconoce,0
TOGO,2021,ANTIGITANISMO,TOTAL sexo,0
TOTAL nacionalidad,2021,ANTIGITANISMO,Femenino,0
TOTAL nacionalidad,2021,ANTIGITANISMO,Masculino,0
TOTAL nacionalidad,2021,ANTIGITANISMO,Persona jurídica,0
TOTAL nacionalidad,2021,ANTIGITANISMO,Se desconoce,0
TOTAL nacionalidad,2021,ANTIGITANISMO,TOTAL sexo,0
TURQUÍA,2021,ANTIGITANISMO,Femenino,0
TURQUÍA,2021,ANTIGITANISMO,Masculino,0
TURQUÍA,2021,ANTIGITANISMO,Persona jurídica,0
TURQUÍA,2021,ANTIGITANISMO,Se desconoce,0
TURQUÍA,2021,ANTIGITANISMO,TOTAL sexo,0
TÚNEZ,2021,ANTIGITANISMO,Femenino,0
TÚNEZ,2021,ANTIGITANISMO,Masculino,0
TÚNEZ,2021,ANTIGITANISMO,Persona jurídica,0
TÚNEZ,2021,ANTIGITANISMO,Se desconoce,0
TÚNEZ,2021,ANTIGITANISMO,TOTAL sexo,0
UCRANIA,2021,ANTIGITANISMO,Femenino,0
UCRANIA,2021,ANTIGITANISMO,Masculino,0
UCRANIA,2021,ANTIGITANISMO,Persona jurídica,0
UCRANIA,2021,ANTIGITANISMO,Se desconoce,0
UCRANIA,2021,ANTIGITANISMO,TOTAL sexo,0
UGANDA,2021,ANTIGITANISMO,Femenino,0
UGANDA,2021,ANTIGITANISMO,Masculino,0
UGANDA,2021,ANTIGITANISMO,Persona jurídica,0
UGANDA,2021,ANTIGITANISMO,Se desconoce,0
UGANDA,2021,ANTIGITANISMO,TOTAL sexo,0
URUGUAY,2021,ANTIGITANISMO,Femenino,0
URUGUAY,2021,ANTIGITANISMO,Masculino,0
URUGUAY,2021,ANTIGITANISMO,Persona jurídica,0
URUGUAY,2021,ANTIGITANISMO,Se desconoce,0
URUGUAY,2021,ANTIGITANISMO,TOTAL sexo,0
UZBEKISTÁN,2021,ANTIGITANISMO,Femenino,0
UZBEKISTÁN,2021,ANTIGITANISMO,Masculino,0
UZBEKISTÁN,2021,ANTIGITANISMO,Persona jurídica,0
UZBEKISTÁN,2021,ANTIGITANISMO,Se desconoce,0
UZBEKISTÁN,2021,ANTIGITANISMO,TOTAL sexo,0
VENEZUELA,2021,ANTIGITANISMO,Femenino,0
VENEZUELA,2021,ANTIGITANISMO,Masculino,0
VENEZUELA,2021,ANTIGITANISMO,Persona jurídica,0
VENEZUELA,2021,ANTIGITANISMO,Se desconoce,0
VENEZUELA,2021,ANTIGITANISMO,TOTAL sexo,0
YEMEN,2021,ANTIGITANISMO,Femenino,0
YEMEN,2021,ANTIGITANISMO,Masculino,0
YEMEN,2021,ANTIGITANISMO,Persona jurídica,0
YEMEN,2021,ANTIGITANISMO,Se desconoce,0
YEMEN,2021,ANTIGITANISMO,TOTAL sexo,0
AFGANISTÁN,2021,ANTISEMITISMO,Femenino,0
AFGANISTÁN,2021,ANTISEMITISMO,Masculino,0
AFGANISTÁN,2021,ANTISEMITISMO,Persona jurídica,0
AFGANISTÁN,2021,ANTISEMITISMO,Se desconoce,0
AFGANISTÁN,2021,ANTISEMITISMO,TOTAL sexo,0
ALBANIA,2021,ANTISEMITISMO,Femenino,0
ALBANIA,2021,ANTISEMITISMO,Masculino,0
ALBANIA,2021,ANTISEMITISMO,Persona jurídica,0
ALBANIA,2021,ANTISEMITISMO,Se desconoce,0
ALBANIA,2021,ANTISEMITISMO,TOTAL sexo,0
ALEMANIA,2021,ANTISEMITISMO,Femenino,0
ALEMANIA,2021,ANTISEMITISMO,Masculino,0
ALEMANIA,2021,ANTISEMITISMO,Persona jurídica,0
ALEMANIA,2021,ANTISEMITISMO,Se desconoce,0
ALEMANIA,2021,ANTISEMITISMO,TOTAL sexo,0
ANGOLA,2021,ANTISEMITISMO,Femenino,0
ANGOLA,2021,ANTISEMITISMO,Masculino,0
ANGOLA,2021,ANTISEMITISMO,Persona jurídica,0
ANGOLA,2021,ANTISEMITISMO,Se desconoce,0
ANGOLA,2021,ANTISEMITISMO,TOTAL sexo,0
ARGELIA,2021,ANTISEMITISMO,Femenino,0
ARGELIA,2021,ANTISEMITISMO,Masculino,0
ARGELIA,2021,ANTISEMITISMO,Persona jurídica,0
ARGELIA,2021,ANTISEMITISMO,Se desconoce,0
ARGELIA,2021,ANTISEMITISMO,TOTAL sexo,0
ARGENTINA,2021,ANTISEMITISMO,Femenino,0
ARGENTINA,2021,ANTISEMITISMO,Masculino,0
ARGENTINA,2021,ANTISEMITISMO,Persona jurídica,0
ARGENTINA,2021,ANTISEMITISMO,Se desconoce,0
ARGENTINA,2021,ANTISEMITISMO,TOTAL sexo,0
ARMENIA,2021,ANTISEMITISMO,Femenino,0
ARMENIA,2021,ANTISEMITISMO,Masculino,0
ARMENIA,2021,ANTISEMITISMO,Persona jurídica,0
ARMENIA,2021,ANTISEMITISMO,Se desconoce,0
ARMENIA,2021,ANTISEMITISMO,TOTAL sexo,0
AUSTRIA,2021,ANTISEMITISMO,Femenino,0
AUSTRIA,2021,ANTISEMITISMO,Masculino,0
AUSTRIA,2021,ANTISEMITISMO,Persona jurídica,0
AUSTRIA,2021,ANTISEMITISMO,Se desconoce,0
AUSTRIA,2021,ANTISEMITISMO,TOTAL sexo,0
AZERBAIYÁN,2021,ANTISEMITISMO,Femenino,0
AZERBAIYÁN,2021,ANTISEMITISMO,Masculino,0
AZERBAIYÁN,2021,ANTISEMITISMO,Persona jurídica,0
AZERBAIYÁN,2021,ANTISEMITISMO,Se desconoce,0
AZERBAIYÁN,2021,ANTISEMITISMO,TOTAL sexo,0
BANGLADESH,2021,ANTISEMITISMO,Femenino,0
BANGLADESH,2021,ANTISEMITISMO,Masculino,0
BANGLADESH,2021,ANTISEMITISMO,Persona jurídica,0
BANGLADESH,2021,ANTISEMITISMO,Se desconoce,0
BANGLADESH,2021,ANTISEMITISMO,TOTAL sexo,0
BENÍN,2021,ANTISEMITISMO,Femenino,0
BENÍN,2021,ANTISEMITISMO,Masculino,0
BENÍN,2021,ANTISEMITISMO,Persona jurídica,0
BENÍN,2021,ANTISEMITISMO,Se desconoce,0
BENÍN,2021,ANTISEMITISMO,TOTAL sexo,0
BIELORRUSIA,2021,ANTISEMITISMO,Femenino,0
BIELORRUSIA,2021,ANTISEMITISMO,Masculino,0
BIELORRUSIA,2021,ANTISEMITISMO,Persona jurídica,0
BIELORRUSIA,2021,ANTISEMITISMO,Se desconoce,0
BIELORRUSIA,2021,ANTISEMITISMO,TOTAL sexo,0
BOLIVIA,2021,ANTISEMITISMO,Femenino,0
BOLIVIA,2021,ANTISEMITISMO,Masculino,0
BOLIVIA,2021,ANTISEMITISMO,Persona jurídica,0
BOLIVIA,2021,ANTISEMITISMO,Se desconoce,0
BOLIVIA,2021,ANTISEMITISMO,TOTAL sexo,0
BOSNIA HERZEGOVINA,2021,ANTISEMITISMO,Femenino,0
BOSNIA HERZEGOVINA,2021,ANTISEMITISMO,Masculino,0
BOSNIA HERZEGOVINA,2021,ANTISEMITISMO,Persona jurídica,0
BOSNIA HERZEGOVINA,2021,ANTISEMITISMO,Se desconoce,0
BOSNIA HERZEGOVINA,2021,ANTISEMITISMO,TOTAL sexo,0
BRASIL,2021,ANTISEMITISMO,Femenino,0
BRASIL,2021,ANTISEMITISMO,Masculino,0
BRASIL,2021,ANTISEMITISMO,Persona jurídica,0
BRASIL,2021,ANTISEMITISMO,Se desconoce,0
BRASIL,2021,ANTISEMITISMO,TOTAL sexo,0
BULGARIA,2021,ANTISEMITISMO,Femenino,0
BULGARIA,2021,ANTISEMITISMO,Masculino,0
BULGARIA,2021,ANTISEMITISMO,Persona jurídica,0
BULGARIA,2021,ANTISEMITISMO,Se desconoce,0
BULGARIA,2021,ANTISEMITISMO,TOTAL sexo,0
BURKINA FASO,2021,ANTISEMITISMO,Femenino,0
BURKINA FASO,2021,ANTISEMITISMO,Masculino,0
BURKINA FASO,2021,ANTISEMITISMO,Persona jurídica,0
BURKINA FASO,2021,ANTISEMITISMO,Se desconoce,0
BURKINA FASO,2021,ANTISEMITISMO,TOTAL sexo,0
BÉLGICA,2021,ANTISEMITISMO,Femenino,0
BÉLGICA,2021,ANTISEMITISMO,Masculino,0
BÉLGICA,2021,ANTISEMITISMO,Persona jurídica,0
BÉLGICA,2021,ANTISEMITISMO,Se desconoce,0
BÉLGICA,2021,ANTISEMITISMO,TOTAL sexo,0
CABO VERDE,2021,ANTISEMITISMO,Femenino,0
CABO VERDE,2021,ANTISEMITISMO,Masculino,0
CABO VERDE,2021,ANTISEMITISMO,Persona jurídica,0
CABO VERDE,2021,ANTISEMITISMO,Se desconoce,0
CABO VERDE,2021,ANTISEMITISMO,TOTAL sexo,0
CAMERÚN,2021,ANTISEMITISMO,Femenino,0
CAMERÚN,2021,ANTISEMITISMO,Masculino,0
CAMERÚN,2021,ANTISEMITISMO,Persona jurídica,0
CAMERÚN,2021,ANTISEMITISMO,Se desconoce,0
CAMERÚN,2021,ANTISEMITISMO,TOTAL sexo,0
CANADÁ,2021,ANTISEMITISMO,Femenino,0
CANADÁ,2021,ANTISEMITISMO,Masculino,0
CANADÁ,2021,ANTISEMITISMO,Persona jurídica,0
CANADÁ,2021,ANTISEMITISMO,Se desconoce,0
CANADÁ,2021,ANTISEMITISMO,TOTAL sexo,0
CHAD REP. DEL,2021,ANTISEMITISMO,Femenino,0
CHAD REP. DEL,2021,ANTISEMITISMO,Masculino,0
CHAD REP. DEL,2021,ANTISEMITISMO,Persona jurídica,0
CHAD REP. DEL,2021,ANTISEMITISMO,Se desconoce,0
CHAD REP. DEL,2021,ANTISEMITISMO,TOTAL sexo,0
CHILE,2021,ANTISEMITISMO,Femenino,0
CHILE,2021,ANTISEMITISMO,Masculino,0
CHILE,2021,ANTISEMITISMO,Persona jurídica,0
CHILE,2021,ANTISEMITISMO,Se desconoce,0
CHILE,2021,ANTISEMITISMO,TOTAL sexo,0
CHINA POPULAR,2021,ANTISEMITISMO,Femenino,0
CHINA POPULAR,2021,ANTISEMITISMO,Masculino,0
CHINA POPULAR,2021,ANTISEMITISMO,Persona jurídica,0
CHINA POPULAR,2021,ANTISEMITISMO,Se desconoce,0
CHINA POPULAR,2021,ANTISEMITISMO,TOTAL sexo,0
CHINA TAIWÁN,2021,ANTISEMITISMO,Femenino,0
CHINA TAIWÁN,2021,ANTISEMITISMO,Masculino,0
CHINA TAIWÁN,2021,ANTISEMITISMO,Persona jurídica,0
CHINA TAIWÁN,2021,ANTISEMITISMO,Se desconoce,0
CHINA TAIWÁN,2021,ANTISEMITISMO,TOTAL sexo,0
CHIPRE,2021,ANTISEMITISMO,Femenino,0
CHIPRE,2021,ANTISEMITISMO,Masculino,0
CHIPRE,2021,ANTISEMITISMO,Persona jurídica,0
CHIPRE,2021,ANTISEMITISMO,Se desconoce,0
CHIPRE,2021,ANTISEMITISMO,TOTAL sexo,0
COLOMBIA,2021,ANTISEMITISMO,Femenino,0
COLOMBIA,2021,ANTISEMITISMO,Masculino,0
COLOMBIA,2021,ANTISEMITISMO,Persona jurídica,0
COLOMBIA,2021,ANTISEMITISMO,Se desconoce,0
COLOMBIA,2021,ANTISEMITISMO,TOTAL sexo,0
CONGO-BRAZZAVILLE,2021,ANTISEMITISMO,Femenino,0
CONGO-BRAZZAVILLE,2021,ANTISEMITISMO,Masculino,0
CONGO-BRAZZAVILLE,2021,ANTISEMITISMO,Persona jurídica,0
CONGO-BRAZZAVILLE,2021,ANTISEMITISMO,Se desconoce,0
CONGO-BRAZZAVILLE,2021,ANTISEMITISMO,TOTAL sexo,0
COREA NORTE,2021,ANTISEMITISMO,Femenino,0
COREA NORTE,2021,ANTISEMITISMO,Masculino,0
COREA NORTE,2021,ANTISEMITISMO,Persona jurídica,0
COREA NORTE,2021,ANTISEMITISMO,Se desconoce,0
COREA NORTE,2021,ANTISEMITISMO,TOTAL sexo,0
COREA SUR,2021,ANTISEMITISMO,Femenino,0
COREA SUR,2021,ANTISEMITISMO,Masculino,0
COREA SUR,2021,ANTISEMITISMO,Persona jurídica,0
COREA SUR,2021,ANTISEMITISMO,Se desconoce,0
COREA SUR,2021,ANTISEMITISMO,TOTAL sexo,0
COSTA DE MARFIL,2021,ANTISEMITISMO,Femenino,0
COSTA DE MARFIL,2021,ANTISEMITISMO,Masculino,0
COSTA DE MARFIL,2021,ANTISEMITISMO,Persona jurídica,0
COSTA DE MARFIL,2021,ANTISEMITISMO,Se desconoce,0
COSTA DE MARFIL,2021,ANTISEMITISMO,TOTAL sexo,0
COSTA RICA,2021,ANTISEMITISMO,Femenino,0
COSTA RICA,2021,ANTISEMITISMO,Masculino,0
COSTA RICA,2021,ANTISEMITISMO,Persona jurídica,0
COSTA RICA,2021,ANTISEMITISMO,Se desconoce,0
COSTA RICA,2021,ANTISEMITISMO,TOTAL sexo,0
CROACIA,2021,ANTISEMITISMO,Femenino,0
CROACIA,2021,ANTISEMITISMO,Masculino,0
CROACIA,2021,ANTISEMITISMO,Persona jurídica,0
CROACIA,2021,ANTISEMITISMO,Se desconoce,0
CROACIA,2021,ANTISEMITISMO,TOTAL sexo,0
CUBA,2021,ANTISEMITISMO,Femenino,0
CUBA,2021,ANTISEMITISMO,Masculino,0
CUBA,2021,ANTISEMITISMO,Persona jurídica,0
CUBA,2021,ANTISEMITISMO,Se desconoce,0
CUBA,2021,ANTISEMITISMO,TOTAL sexo,0
DINAMARCA,2021,ANTISEMITISMO,Femenino,0
DINAMARCA,2021,ANTISEMITISMO,Masculino,0
DINAMARCA,2021,ANTISEMITISMO,Persona jurídica,0
DINAMARCA,2021,ANTISEMITISMO,Se desconoce,0
DINAMARCA,2021,ANTISEMITISMO,TOTAL sexo,0
DOMINICA,2021,ANTISEMITISMO,Femenino,0
DOMINICA,2021,ANTISEMITISMO,Masculino,0
DOMINICA,2021,ANTISEMITISMO,Persona jurídica,0
DOMINICA,2021,ANTISEMITISMO,Se desconoce,0
DOMINICA,2021,ANTISEMITISMO,TOTAL sexo,0
ECUADOR,2021,ANTISEMITISMO,Femenino,0
ECUADOR,2021,ANTISEMITISMO,Masculino,0
ECUADOR,2021,ANTISEMITISMO,Persona jurídica,0
ECUADOR,2021,ANTISEMITISMO,Se desconoce,0
ECUADOR,2021,ANTISEMITISMO,TOTAL sexo,0
EE.UU.,2021,ANTISEMITISMO,Femenino,0
EE.UU.,2021,ANTISEMITISMO,Masculino,0
EE.UU.,2021,ANTISEMITISMO,Persona jurídica,0
EE.UU.,2021,ANTISEMITISMO,Se desconoce,0
EE.UU.,2021,ANTISEMITISMO,TOTAL sexo,0
EGIPTO,2021,ANTISEMITISMO,Femenino,0
EGIPTO,2021,ANTISEMITISMO,Masculino,0
EGIPTO,2021,ANTISEMITISMO,Persona jurídica,0
EGIPTO,2021,ANTISEMITISMO,Se desconoce,0
EGIPTO,2021,ANTISEMITISMO,TOTAL sexo,0
EL SALVADOR,2021,ANTISEMITISMO,Femenino,0
EL SALVADOR,2021,ANTISEMITISMO,Masculino,0
EL SALVADOR,2021,ANTISEMITISMO,Persona jurídica,0
EL SALVADOR,2021,ANTISEMITISMO,Se desconoce,0
EL SALVADOR,2021,ANTISEMITISMO,TOTAL sexo,0
EMIRATOS ÁRABES,2021,ANTISEMITISMO,Femenino,0
EMIRATOS ÁRABES,2021,ANTISEMITISMO,Masculino,0
EMIRATOS ÁRABES,2021,ANTISEMITISMO,Persona jurídica,0
EMIRATOS ÁRABES,2021,ANTISEMITISMO,Se desconoce,0
EMIRATOS ÁRABES,2021,ANTISEMITISMO,TOTAL sexo,0
ESLOVAQUIA,2021,ANTISEMITISMO,Femenino,0
ESLOVAQUIA,2021,ANTISEMITISMO,Masculino,0
ESLOVAQUIA,2021,ANTISEMITISMO,Persona jurídica,0
ESLOVAQUIA,2021,ANTISEMITISMO,Se desconoce,0
ESLOVAQUIA,2021,ANTISEMITISMO,TOTAL sexo,0
ESLOVENIA,2021,ANTISEMITISMO,Femenino,0
ESLOVENIA,2021,ANTISEMITISMO,Masculino,0
ESLOVENIA,2021,ANTISEMITISMO,Persona jurídica,0
ESLOVENIA,2021,ANTISEMITISMO,Se desconoce,0
ESLOVENIA,2021,ANTISEMITISMO,TOTAL sexo,0
ESPAÑA,2021,ANTISEMITISMO,Femenino,8
ESPAÑA,2021,ANTISEMITISMO,Masculino,14
ESPAÑA,2021,ANTISEMITISMO,Persona jurídica,0
ESPAÑA,2021,ANTISEMITISMO,Se desconoce,0
ESPAÑA,2021,ANTISEMITISMO,TOTAL sexo,22
ETIOPÍA,2021,ANTISEMITISMO,Femenino,0
ETIOPÍA,2021,ANTISEMITISMO,Masculino,0
ETIOPÍA,2021,ANTISEMITISMO,Persona jurídica,0
ETIOPÍA,2021,ANTISEMITISMO,Se desconoce,0
ETIOPÍA,2021,ANTISEMITISMO,TOTAL sexo,0
FILIPINAS,2021,ANTISEMITISMO,Femenino,0
FILIPINAS,2021,ANTISEMITISMO,Masculino,0
FILIPINAS,2021,ANTISEMITISMO,Persona jurídica,0
FILIPINAS,2021,ANTISEMITISMO,Se desconoce,0
FILIPINAS,2021,ANTISEMITISMO,TOTAL sexo,0
FINLANDIA,2021,ANTISEMITISMO,Femenino,0
FINLANDIA,2021,ANTISEMITISMO,Masculino,0
FINLANDIA,2021,ANTISEMITISMO,Persona jurídica,0
FINLANDIA,2021,ANTISEMITISMO,Se desconoce,0
FINLANDIA,2021,ANTISEMITISMO,TOTAL sexo,0
FRANCIA,2021,ANTISEMITISMO,Femenino,0
FRANCIA,2021,ANTISEMITISMO,Masculino,0
FRANCIA,2021,ANTISEMITISMO,Persona jurídica,0
FRANCIA,2021,ANTISEMITISMO,Se desconoce,0
FRANCIA,2021,ANTISEMITISMO,TOTAL sexo,0
GABÓN,2021,ANTISEMITISMO,Femenino,0
GABÓN,2021,ANTISEMITISMO,Masculino,0
GABÓN,2021,ANTISEMITISMO,Persona jurídica,0
GABÓN,2021,ANTISEMITISMO,Se desconoce,0
GABÓN,2021,ANTISEMITISMO,TOTAL sexo,0
GAMBIA,2021,ANTISEMITISMO,Femenino,0
GAMBIA,2021,ANTISEMITISMO,Masculino,0
GAMBIA,2021,ANTISEMITISMO,Persona jurídica,0
GAMBIA,2021,ANTISEMITISMO,Se desconoce,0
GAMBIA,2021,ANTISEMITISMO,TOTAL sexo,0
GEORGIA,2021,ANTISEMITISMO,Femenino,0
GEORGIA,2021,ANTISEMITISMO,Masculino,0
GEORGIA,2021,ANTISEMITISMO,Persona jurídica,0
GEORGIA,2021,ANTISEMITISMO,Se desconoce,0
GEORGIA,2021,ANTISEMITISMO,TOTAL sexo,0
GHANA,2021,ANTISEMITISMO,Femenino,0
GHANA,2021,ANTISEMITISMO,Masculino,0
GHANA,2021,ANTISEMITISMO,Persona jurídica,0
GHANA,2021,ANTISEMITISMO,Se desconoce,0
GHANA,2021,ANTISEMITISMO,TOTAL sexo,0
GRANADA,2021,ANTISEMITISMO,Femenino,0
GRANADA,2021,ANTISEMITISMO,Masculino,0
GRANADA,2021,ANTISEMITISMO,Persona jurídica,0
GRANADA,2021,ANTISEMITISMO,Se desconoce,0
