year,sex,age_group,cause_chapter,cause,deaths,data_type,series_cod
2022,female,60-64,IX,Enfermedades del sistema circulatorio,1092,Definitivo,ECM988
2022,female,60-64,V,Trastornos mentales y del comportamiento,61,Definitivo,ECM1114
2022,female,60-64,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,318,Definitivo,ECM1051
2022,female,60-64,X,Enfermedades del sistema respiratorio,398,Definitivo,ECM925
2022,female,60-64,XI,Enfermedades del sistema digestivo,319,Definitivo,ECM862
2022,female,60-64,XII,Enfermedades de la piel y del tejido subcutáneo,14,Definitivo,ECM799
2022,female,60-64,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,50,Definitivo,ECM736
2022,female,60-64,XIV,Enfermedades del sistema genitourinario,91,Definitivo,ECM673
2022,female,60-64,XV,"Embarazo, parto y puerperio",0,Definitivo,ECM610
2022,female,60-64,XVI,Afecciones originadas en el periodo perinatal,2,Definitivo,ECM547
2022,female,60-64,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",31,Definitivo,ECM484
2022,female,60-64,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",95,Definitivo,ECM421
2022,female,60-64,XX,Causas externas de mortalidad,276,Definitivo,ECM358
2022,female,65-69,,Accidentes de tráfico,28,Definitivo,ECM39637
2022,female,65-69,,"Accidentes por fuego, humo y sustancias calientes",11,Definitivo,ECM39633
2022,female,65-69,,Agresiones (homicidio),7,Definitivo,ECM39628
2022,female,65-69,,"Ahogamiento, sumersión y sofocación accidentales",64,Definitivo,ECM39634
2022,female,65-69,,Artritis reumatoide y osteoartrosis,11,Definitivo,ECM38695
2022,female,65-69,,Asma,22,Definitivo,ECM138337
2022,female,65-69,,Aterosclerosis,1,Definitivo,ECM37380
2022,female,65-69,,COVID-19. Virus identificado,478,Definitivo,ECM462085
2022,female,65-69,,COVID-19. Virus no identificado (sospechoso),1,Definitivo,ECM462019
2022,female,65-69,,Caídas accidentales,51,Definitivo,ECM39635
2022,female,65-69,,Ciertos trastornos que afectan al mecanismo de la inmunidad,11,Definitivo,ECM36651
2022,female,65-69,,Cirrosis y otras enfermedades crónicas del hígado,129,Definitivo,ECM37927
2022,female,65-69,,Complicaciones de la atención médica y quirúrgica,7,Definitivo,ECM39626
2022,female,65-69,,Diabetes mellitus,133,Definitivo,ECM36778
2022,female,65-69,,Enfermedad de Alzheimer,115,Definitivo,ECM37161
2022,female,65-69,,Enfermedad meningocócica,0,Definitivo,ECM34378
2022,female,65-69,,Enfermedad vascular intestinal,43,Definitivo,ECM37928
2022,female,65-69,,Enfermedades cardíacas reumáticas crónicas,40,Definitivo,ECM37387
2022,female,65-69,,Enfermedades cerebrovasculares,374,Definitivo,ECM37381
2022,female,65-69,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),227,Definitivo,ECM139405
2022,female,65-69,,Enfermedades de la sangre y de los órganos hematopoyéticos,44,Definitivo,ECM36652
2022,female,65-69,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,6,Definitivo,ECM38888
2022,female,65-69,,Enfermedades de los órganos genitales masculinos,0,Definitivo,ECM38889
2022,female,65-69,,Enfermedades del riñón y del uréter,73,Definitivo,ECM38890
2022,female,65-69,,Enfermedades hipertensivas,89,Definitivo,ECM37386
2022,female,65-69,,Enfermedades infecciosas intestinales,10,Definitivo,ECM34504
2022,female,65-69,,Enteritis y colitis no infecciosas,14,Definitivo,ECM37929
2022,female,65-69,,Envenenamiento accidental por psicofármacos y drogas de abuso,14,Definitivo,ECM39632
2022,female,65-69,,Eventos de intención no determinada,2,Definitivo,ECM39627
2022,female,65-69,,Hepatitis vírica,8,Definitivo,ECM34252
2022,female,65-69,,Infarto agudo de miocardio,278,Definitivo,ECM37385
2022,female,65-69,,Influenza (gripe) (incluye gripe aviar y gripe A),21,Definitivo,ECM141541
2022,female,65-69,,Insuficiencia cardíaca,123,Definitivo,ECM37383
2022,female,65-69,,Insuficiencia respiratoria,37,Definitivo,ECM137269
2022,female,65-69,,Leucemia,93,Definitivo,ECM34731
2022,female,65-69,,Malformaciones congénitas del sistema circulatorio,7,Definitivo,ECM39135
2022,female,65-69,,Malformaciones congénitas del sistema nervioso,4,Definitivo,ECM39136
2022,female,65-69,,Melanoma maligno de la piel,37,Definitivo,ECM34747
2022,female,65-69,,Meningitis (otras en 003),3,Definitivo,ECM37162
2022,female,65-69,,Muerte súbita infantil,0,Definitivo,ECM39329
2022,female,65-69,,Neumonía,94,Definitivo,ECM140473
2022,female,65-69,,Osteoporosis y fractura patológica,1,Definitivo,ECM38694
2022,female,65-69,,Otras causas externas y sus efectos tardíos,1,Definitivo,ECM39625
2022,female,65-69,,Otras enfermedades de los vasos sanguíneos,101,Definitivo,ECM37379
2022,female,65-69,,Otras enfermedades del corazón,318,Definitivo,ECM37382
2022,female,65-69,,Otras enfermedades del sistema digestivo,262,Definitivo,ECM37926
2022,female,65-69,,Otras enfermedades del sistema genitourinario,70,Definitivo,ECM38887
2022,female,65-69,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,345,Definitivo,ECM37160
2022,female,65-69,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,50,Definitivo,ECM38693
2022,female,65-69,,Otras enfermedades del sistema respiratorio,189,Definitivo,ECM136201
2022,female,65-69,,"Otras enfermedades endocrinas, nutricionales y metabólicas",90,Definitivo,ECM36777
2022,female,65-69,,Otras enfermedades isquémicas del corazón,185,Definitivo,ECM37384
2022,female,65-69,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",17,Definitivo,ECM39134
2022,female,65-69,,Otros accidentes,19,Definitivo,ECM39630
2022,female,65-69,,Otros accidentes de transporte,3,Definitivo,ECM39636
2022,female,65-69,,Otros envenenamientos accidentales,6,Definitivo,ECM39631
2022,female,65-69,,Otros trastornos mentales y del comportamiento,25,Definitivo,ECM36913
2022,female,65-69,,Otros tumores de comportamiento incierto o desconocido,63,Definitivo,ECM34727
2022,female,65-69,,Otros tumores malignos de la piel y de los tejidos blandos,38,Definitivo,ECM34746
2022,female,65-69,,Otros tumores malignos de las vías urinarias,37,Definitivo,ECM34736
2022,female,65-69,,Otros tumores malignos digestivos,104,Definitivo,ECM34752
2022,female,65-69,,Otros tumores malignos neurológicos y endocrinos,31,Definitivo,ECM34734
2022,female,65-69,,Otros tumores malignos respiratorios e intratorácicos,12,Definitivo,ECM34749
2022,female,65-69,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",59,Definitivo,ECM39331
2022,female,65-69,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,31,Definitivo,ECM34063
2022,female,65-69,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",46,Definitivo,ECM39328
2022,female,65-69,,SIDA,3,Definitivo,ECM34189
2022,female,65-69,,Senilidad,4,Definitivo,ECM39330
2022,female,65-69,,Septicemia,61,Definitivo,ECM34315
2022,female,65-69,,Suicidio y lesiones autoinfligidas,81,Definitivo,ECM39629
2022,female,65-69,,Síndrome inflamatorio multisistémico asociado COVID-19,1,Definitivo,ECM469679
2022,female,65-69,,Síndrome mielodisplásico,12,Definitivo,ECM34728
2022,female,65-69,,Trastornos mentales debidos al uso de alcohol,7,Definitivo,ECM36915
2022,female,65-69,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,Definitivo,ECM36914
2022,female,65-69,,"Trastornos mentales orgánicos, senil y presenil",68,Definitivo,ECM36916
2022,female,65-69,,Tuberculosis y sus efectos tardíos,3,Definitivo,ECM34441
2022,female,65-69,,Tumor maligno de la laringe,19,Definitivo,ECM34751
2022,female,65-69,,Tumor maligno de la mama,525,Definitivo,ECM34745
2022,female,65-69,,Tumor maligno de la próstata,0,Definitivo,ECM34740
2022,female,65-69,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",1014,Definitivo,ECM34750
2022,female,65-69,,Tumor maligno de la vejiga,60,Definitivo,ECM34737
2022,female,65-69,,Tumor maligno de otras partes del útero,156,Definitivo,ECM34743
2022,female,65-69,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",143,Definitivo,ECM34733
2022,female,65-69,,Tumor maligno del colon,331,Definitivo,ECM34756
2022,female,65-69,,Tumor maligno del cuello del útero,67,Definitivo,ECM34744
2022,female,65-69,,Tumor maligno del encéfalo,178,Definitivo,ECM34735
2022,female,65-69,,Tumor maligno del estómago,166,Definitivo,ECM34757
2022,female,65-69,,Tumor maligno del esófago,42,Definitivo,ECM34758
2022,female,65-69,,Tumor maligno del hígado y vías biliares intrahepáticas,140,Definitivo,ECM34754
2022,female,65-69,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",77,Definitivo,ECM34759
2022,female,65-69,,Tumor maligno del ovario,241,Definitivo,ECM34742
2022,female,65-69,,Tumor maligno del páncreas,416,Definitivo,ECM34753
2022,female,65-69,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",120,Definitivo,ECM34755
2022,female,65-69,,"Tumor maligno del riñón, excepto pelvis renal",68,Definitivo,ECM34738
2022,female,65-69,,Tumores benignos,17,Definitivo,ECM34729
2022,female,65-69,,Tumores in situ,0,Definitivo,ECM34730
2022,female,65-69,,Tumores malignos de otros órganos genitales femeninos,45,Definitivo,ECM34741
2022,female,65-69,,Tumores malignos de otros órganos genitales masculinos,0,Definitivo,ECM34739
2022,female,65-69,,Tumores malignos del hueso y de los cartílagos articulares,7,Definitivo,ECM34748
2022,female,65-69,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",169,Definitivo,ECM34732
2022,female,65-69,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,Definitivo,ECM34126
2022,female,65-69,,"Úlcera de estómago, duodeno y yeyuno",8,Definitivo,ECM37930
2022,female,65-69,I,Enfermedades infecciosas y parasitarias,596,Definitivo,ECM1365
2022,female,65-69,I-XXII,Todas las causas,9075,Definitivo,ECM1428
2022,female,65-69,II,Tumores,4428,Definitivo,ECM1302
2022,female,65-69,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",55,Definitivo,ECM1239
2022,female,65-69,IV,"Enfermedades endocrinas, nutricionales y metabólicas",223,Definitivo,ECM1176
2022,female,65-69,IX,Enfermedades del sistema circulatorio,1509,Definitivo,ECM987
2022,female,65-69,V,Trastornos mentales y del comportamiento,100,Definitivo,ECM1113
2022,female,65-69,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,463,Definitivo,ECM1050
2022,female,65-69,X,Enfermedades del sistema respiratorio,590,Definitivo,ECM924
2022,female,65-69,XI,Enfermedades del sistema digestivo,456,Definitivo,ECM861
2022,female,65-69,XII,Enfermedades de la piel y del tejido subcutáneo,13,Definitivo,ECM798
2022,female,65-69,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,62,Definitivo,ECM735
2022,female,65-69,XIV,Enfermedades del sistema genitourinario,149,Definitivo,ECM672
2022,female,65-69,XV,"Embarazo, parto y puerperio",0,Definitivo,ECM609
2022,female,65-69,XVI,Afecciones originadas en el periodo perinatal,0,Definitivo,ECM546
2022,female,65-69,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",28,Definitivo,ECM483
2022,female,65-69,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",109,Definitivo,ECM420
2022,female,65-69,XX,Causas externas de mortalidad,294,Definitivo,ECM357
2022,female,70-74,,Accidentes de tráfico,36,Definitivo,ECM39624
2022,female,70-74,,"Accidentes por fuego, humo y sustancias calientes",8,Definitivo,ECM39620
2022,female,70-74,,Agresiones (homicidio),3,Definitivo,ECM39615
2022,female,70-74,,"Ahogamiento, sumersión y sofocación accidentales",68,Definitivo,ECM39621
2022,female,70-74,,Artritis reumatoide y osteoartrosis,26,Definitivo,ECM38692
2022,female,70-74,,Asma,21,Definitivo,ECM138316
2022,female,70-74,,Aterosclerosis,6,Definitivo,ECM37371
2022,female,70-74,,COVID-19. Virus identificado,763,Definitivo,ECM462084
2022,female,70-74,,COVID-19. Virus no identificado (sospechoso),0,Definitivo,ECM462018
2022,female,70-74,,Caídas accidentales,110,Definitivo,ECM39622
2022,female,70-74,,Ciertos trastornos que afectan al mecanismo de la inmunidad,10,Definitivo,ECM36649
2022,female,70-74,,Cirrosis y otras enfermedades crónicas del hígado,160,Definitivo,ECM37922
2022,female,70-74,,Complicaciones de la atención médica y quirúrgica,8,Definitivo,ECM39613
2022,female,70-74,,Diabetes mellitus,255,Definitivo,ECM36776
2022,female,70-74,,Enfermedad de Alzheimer,314,Definitivo,ECM37158
2022,female,70-74,,Enfermedad meningocócica,0,Definitivo,ECM34377
2022,female,70-74,,Enfermedad vascular intestinal,65,Definitivo,ECM37923
2022,female,70-74,,Enfermedades cardíacas reumáticas crónicas,68,Definitivo,ECM37378
2022,female,70-74,,Enfermedades cerebrovasculares,623,Definitivo,ECM37372
2022,female,70-74,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),278,Definitivo,ECM139384
2022,female,70-74,,Enfermedades de la sangre y de los órganos hematopoyéticos,50,Definitivo,ECM36650
2022,female,70-74,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,9,Definitivo,ECM38884
2022,female,70-74,,Enfermedades de los órganos genitales masculinos,0,Definitivo,ECM38885
2022,female,70-74,,Enfermedades del riñón y del uréter,154,Definitivo,ECM38886
2022,female,70-74,,Enfermedades hipertensivas,207,Definitivo,ECM37377
2022,female,70-74,,Enfermedades infecciosas intestinales,27,Definitivo,ECM34503
2022,female,70-74,,Enteritis y colitis no infecciosas,16,Definitivo,ECM37924
2022,female,70-74,,Envenenamiento accidental por psicofármacos y drogas de abuso,9,Definitivo,ECM39619
2022,female,70-74,,Eventos de intención no determinada,2,Definitivo,ECM39614
2022,female,70-74,,Hepatitis vírica,12,Definitivo,ECM34251
2022,female,70-74,,Infarto agudo de miocardio,385,Definitivo,ECM37376
2022,female,70-74,,Influenza (gripe) (incluye gripe aviar y gripe A),19,Definitivo,ECM141520
2022,female,70-74,,Insuficiencia cardíaca,243,Definitivo,ECM37374
2022,female,70-74,,Insuficiencia respiratoria,53,Definitivo,ECM137248
2022,female,70-74,,Leucemia,149,Definitivo,ECM34698
2022,female,70-74,,Malformaciones congénitas del sistema circulatorio,6,Definitivo,ECM39132
2022,female,70-74,,Malformaciones congénitas del sistema nervioso,0,Definitivo,ECM39133
2022,female,70-74,,Melanoma maligno de la piel,56,Definitivo,ECM34714
2022,female,70-74,,Meningitis (otras en 003),4,Definitivo,ECM37159
2022,female,70-74,,Muerte súbita infantil,0,Definitivo,ECM39325
2022,female,70-74,,Neumonía,139,Definitivo,ECM140452
2022,female,70-74,,Osteoporosis y fractura patológica,9,Definitivo,ECM38691
2022,female,70-74,,Otras causas externas y sus efectos tardíos,2,Definitivo,ECM39612
2022,female,70-74,,Otras enfermedades de los vasos sanguíneos,141,Definitivo,ECM37370
2022,female,70-74,,Otras enfermedades del corazón,582,Definitivo,ECM37373
2022,female,70-74,,Otras enfermedades del sistema digestivo,358,Definitivo,ECM37921
2022,female,70-74,,Otras enfermedades del sistema genitourinario,147,Definitivo,ECM38883
2022,female,70-74,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,491,Definitivo,ECM37157
2022,female,70-74,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,63,Definitivo,ECM38690
2022,female,70-74,,Otras enfermedades del sistema respiratorio,333,Definitivo,ECM136180
2022,female,70-74,,"Otras enfermedades endocrinas, nutricionales y metabólicas",164,Definitivo,ECM36775
2022,female,70-74,,Otras enfermedades isquémicas del corazón,280,Definitivo,ECM37375
2022,female,70-74,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",15,Definitivo,ECM39131
2022,female,70-74,,Otros accidentes,65,Definitivo,ECM39617
2022,female,70-74,,Otros accidentes de transporte,0,Definitivo,ECM39623
2022,female,70-74,,Otros envenenamientos accidentales,8,Definitivo,ECM39618
2022,female,70-74,,Otros trastornos mentales y del comportamiento,24,Definitivo,ECM36909
2022,female,70-74,,Otros tumores de comportamiento incierto o desconocido,90,Definitivo,ECM34694
2022,female,70-74,,Otros tumores malignos de la piel y de los tejidos blandos,55,Definitivo,ECM34713
2022,female,70-74,,Otros tumores malignos de las vías urinarias,55,Definitivo,ECM34703
2022,female,70-74,,Otros tumores malignos digestivos,142,Definitivo,ECM34719
2022,female,70-74,,Otros tumores malignos neurológicos y endocrinos,47,Definitivo,ECM34701
2022,female,70-74,,Otros tumores malignos respiratorios e intratorácicos,16,Definitivo,ECM34716
2022,female,70-74,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",78,Definitivo,ECM39327
2022,female,70-74,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,54,Definitivo,ECM34062
2022,female,70-74,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",46,Definitivo,ECM39324
2022,female,70-74,,SIDA,2,Definitivo,ECM34188
2022,female,70-74,,Senilidad,5,Definitivo,ECM39326
2022,female,70-74,,Septicemia,80,Definitivo,ECM34314
2022,female,70-74,,Suicidio y lesiones autoinfligidas,87,Definitivo,ECM39616
2022,female,70-74,,Síndrome inflamatorio multisistémico asociado COVID-19,2,Definitivo,ECM469678
2022,female,70-74,,Síndrome mielodisplásico,23,Definitivo,ECM34695
2022,female,70-74,,Trastornos mentales debidos al uso de alcohol,7,Definitivo,ECM36911
2022,female,70-74,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,Definitivo,ECM36910
2022,female,70-74,,"Trastornos mentales orgánicos, senil y presenil",239,Definitivo,ECM36912
2022,female,70-74,,Tuberculosis y sus efectos tardíos,3,Definitivo,ECM34440
2022,female,70-74,,Tumor maligno de la laringe,12,Definitivo,ECM34718
2022,female,70-74,,Tumor maligno de la mama,599,Definitivo,ECM34712
2022,female,70-74,,Tumor maligno de la próstata,0,Definitivo,ECM34707
2022,female,70-74,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",941,Definitivo,ECM34717
2022,female,70-74,,Tumor maligno de la vejiga,72,Definitivo,ECM34704
2022,female,70-74,,Tumor maligno de otras partes del útero,218,Definitivo,ECM34710
2022,female,70-74,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",177,Definitivo,ECM34700
2022,female,70-74,,Tumor maligno del colon,429,Definitivo,ECM34723
2022,female,70-74,,Tumor maligno del cuello del útero,59,Definitivo,ECM34711
2022,female,70-74,,Tumor maligno del encéfalo,206,Definitivo,ECM34702
2022,female,70-74,,Tumor maligno del estómago,198,Definitivo,ECM34724
2022,female,70-74,,Tumor maligno del esófago,37,Definitivo,ECM34725
2022,female,70-74,,Tumor maligno del hígado y vías biliares intrahepáticas,159,Definitivo,ECM34721
2022,female,70-74,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",78,Definitivo,ECM34726
2022,female,70-74,,Tumor maligno del ovario,261,Definitivo,ECM34709
2022,female,70-74,,Tumor maligno del páncreas,525,Definitivo,ECM34720
2022,female,70-74,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",133,Definitivo,ECM34722
2022,female,70-74,,"Tumor maligno del riñón, excepto pelvis renal",72,Definitivo,ECM34705
2022,female,70-74,,Tumores benignos,26,Definitivo,ECM34696
2022,female,70-74,,Tumores in situ,0,Definitivo,ECM34697
2022,female,70-74,,Tumores malignos de otros órganos genitales femeninos,62,Definitivo,ECM34708
2022,female,70-74,,Tumores malignos de otros órganos genitales masculinos,0,Definitivo,ECM34706
2022,female,70-74,,Tumores malignos del hueso y de los cartílagos articulares,16,Definitivo,ECM34715
2022,female,70-74,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",255,Definitivo,ECM34699
2022,female,70-74,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,Definitivo,ECM34125
2022,female,70-74,,"Úlcera de estómago, duodeno y yeyuno",15,Definitivo,ECM37925
2022,female,70-74,I,Enfermedades infecciosas y parasitarias,943,Definitivo,ECM1364
2022,female,70-74,I-XXII,Todas las causas,12667,Definitivo,ECM1427
2022,female,70-74,II,Tumores,5168,Definitivo,ECM1301
2022,female,70-74,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",60,Definitivo,ECM1238
2022,female,70-74,IV,"Enfermedades endocrinas, nutricionales y metabólicas",419,Definitivo,ECM1175
2022,female,70-74,IX,Enfermedades del sistema circulatorio,2535,Definitivo,ECM986
2022,female,70-74,V,Trastornos mentales y del comportamiento,270,Definitivo,ECM1112
2022,female,70-74,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,809,Definitivo,ECM1049
2022,female,70-74,X,Enfermedades del sistema respiratorio,843,Definitivo,ECM923
2022,female,70-74,XI,Enfermedades del sistema digestivo,614,Definitivo,ECM860
2022,female,70-74,XII,Enfermedades de la piel y del tejido subcutáneo,42,Definitivo,ECM797
2022,female,70-74,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,98,Definitivo,ECM734
2022,female,70-74,XIV,Enfermedades del sistema genitourinario,310,Definitivo,ECM671
2022,female,70-74,XV,"Embarazo, parto y puerperio",0,Definitivo,ECM608
2022,female,70-74,XVI,Afecciones originadas en el periodo perinatal,0,Definitivo,ECM545
2022,female,70-74,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",21,Definitivo,ECM482
2022,female,70-74,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",129,Definitivo,ECM419
2022,female,70-74,XX,Causas externas de mortalidad,406,Definitivo,ECM356
2022,female,75-79,,Accidentes de tráfico,34,Definitivo,ECM39611
2022,female,75-79,,"Accidentes por fuego, humo y sustancias calientes",14,Definitivo,ECM39607
2022,female,75-79,,Agresiones (homicidio),3,Definitivo,ECM39602
2022,female,75-79,,"Ahogamiento, sumersión y sofocación accidentales",141,Definitivo,ECM39608
2022,female,75-79,,Artritis reumatoide y osteoartrosis,35,Definitivo,ECM38689
2022,female,75-79,,Asma,52,Definitivo,ECM138295
2022,female,75-79,,Aterosclerosis,37,Definitivo,ECM37362
2022,female,75-79,,COVID-19. Virus identificado,1193,Definitivo,ECM462083
2022,female,75-79,,COVID-19. Virus no identificado (sospechoso),1,Definitivo,ECM462017
2022,female,75-79,,Caídas accidentales,159,Definitivo,ECM39609
2022,female,75-79,,Ciertos trastornos que afectan al mecanismo de la inmunidad,21,Definitivo,ECM36647
2022,female,75-79,,Cirrosis y otras enfermedades crónicas del hígado,171,Definitivo,ECM37917
2022,female,75-79,,Complicaciones de la atención médica y quirúrgica,12,Definitivo,ECM39600
2022,female,75-79,,Diabetes mellitus,467,Definitivo,ECM36774
2022,female,75-79,,Enfermedad de Alzheimer,864,Definitivo,ECM37155
2022,female,75-79,,Enfermedad meningocócica,0,Definitivo,ECM34376
2022,female,75-79,,Enfermedad vascular intestinal,156,Definitivo,ECM37918
2022,female,75-79,,Enfermedades cardíacas reumáticas crónicas,132,Definitivo,ECM37369
2022,female,75-79,,Enfermedades cerebrovasculares,1267,Definitivo,ECM37363
2022,female,75-79,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),344,Definitivo,ECM139363
2022,female,75-79,,Enfermedades de la sangre y de los órganos hematopoyéticos,100,Definitivo,ECM36648
2022,female,75-79,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,16,Definitivo,ECM38880
2022,female,75-79,,Enfermedades de los órganos genitales masculinos,0,Definitivo,ECM38881
2022,female,75-79,,Enfermedades del riñón y del uréter,307,Definitivo,ECM38882
2022,female,75-79,,Enfermedades hipertensivas,443,Definitivo,ECM37368
2022,female,75-79,,Enfermedades infecciosas intestinales,56,Definitivo,ECM34502
2022,female,75-79,,Enteritis y colitis no infecciosas,16,Definitivo,ECM37919
2022,female,75-79,,Envenenamiento accidental por psicofármacos y drogas de abuso,16,Definitivo,ECM39606
2022,female,75-79,,Eventos de intención no determinada,0,Definitivo,ECM39601
2022,female,75-79,,Hepatitis vírica,20,Definitivo,ECM34250
2022,female,75-79,,Infarto agudo de miocardio,594,Definitivo,ECM37367
2022,female,75-79,,Influenza (gripe) (incluye gripe aviar y gripe A),38,Definitivo,ECM141499
2022,female,75-79,,Insuficiencia cardíaca,482,Definitivo,ECM37365
2022,female,75-79,,Insuficiencia respiratoria,81,Definitivo,ECM137227
2022,female,75-79,,Leucemia,202,Definitivo,ECM34665
2022,female,75-79,,Malformaciones congénitas del sistema circulatorio,3,Definitivo,ECM39129
2022,female,75-79,,Malformaciones congénitas del sistema nervioso,2,Definitivo,ECM39130
2022,female,75-79,,Melanoma maligno de la piel,51,Definitivo,ECM34681
2022,female,75-79,,Meningitis (otras en 003),4,Definitivo,ECM37156
2022,female,75-79,,Muerte súbita infantil,0,Definitivo,ECM39321
2022,female,75-79,,Neumonía,253,Definitivo,ECM140431
2022,female,75-79,,Osteoporosis y fractura patológica,99,Definitivo,ECM38688
2022,female,75-79,,Otras causas externas y sus efectos tardíos,2,Definitivo,ECM39599
2022,female,75-79,,Otras enfermedades de los vasos sanguíneos,182,Definitivo,ECM37361
2022,female,75-79,,Otras enfermedades del corazón,989,Definitivo,ECM37364
2022,female,75-79,,Otras enfermedades del sistema digestivo,739,Definitivo,ECM37916
2022,female,75-79,,Otras enfermedades del sistema genitourinario,391,Definitivo,ECM38879
2022,female,75-79,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,801,Definitivo,ECM37154
2022,female,75-79,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,117,Definitivo,ECM38687
2022,female,75-79,,Otras enfermedades del sistema respiratorio,616,Definitivo,ECM136159
2022,female,75-79,,"Otras enfermedades endocrinas, nutricionales y metabólicas",267,Definitivo,ECM36773
2022,female,75-79,,Otras enfermedades isquémicas del corazón,457,Definitivo,ECM37366
2022,female,75-79,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",13,Definitivo,ECM39128
2022,female,75-79,,Otros accidentes,71,Definitivo,ECM39604
2022,female,75-79,,Otros accidentes de transporte,4,Definitivo,ECM39610
2022,female,75-79,,Otros envenenamientos accidentales,7,Definitivo,ECM39605
2022,female,75-79,,Otros trastornos mentales y del comportamiento,33,Definitivo,ECM36905
2022,female,75-79,,Otros tumores de comportamiento incierto o desconocido,136,Definitivo,ECM34661
2022,female,75-79,,Otros tumores malignos de la piel y de los tejidos blandos,66,Definitivo,ECM34680
2022,female,75-79,,Otros tumores malignos de las vías urinarias,52,Definitivo,ECM34670
2022,female,75-79,,Otros tumores malignos digestivos,165,Definitivo,ECM34686
2022,female,75-79,,Otros tumores malignos neurológicos y endocrinos,48,Definitivo,ECM34668
2022,female,75-79,,Otros tumores malignos respiratorios e intratorácicos,28,Definitivo,ECM34683
2022,female,75-79,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",107,Definitivo,ECM39323
2022,female,75-79,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,91,Definitivo,ECM34061
2022,female,75-79,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",84,Definitivo,ECM39320
2022,female,75-79,,SIDA,0,Definitivo,ECM34187
2022,female,75-79,,Senilidad,28,Definitivo,ECM39322
2022,female,75-79,,Septicemia,165,Definitivo,ECM34313
2022,female,75-79,,Suicidio y lesiones autoinfligidas,50,Definitivo,ECM39603
2022,female,75-79,,Síndrome inflamatorio multisistémico asociado COVID-19,1,Definitivo,ECM469677
2022,female,75-79,,Síndrome mielodisplásico,52,Definitivo,ECM34662
2022,female,75-79,,Trastornos mentales debidos al uso de alcohol,4,Definitivo,ECM36907
