year,ref_date,sex,age_label,population
1972,1972-01-01,male,42 años,225866
1972,1972-01-01,male,43 años,230480
1972,1972-01-01,male,44 años,219328
1972,1972-01-01,male,45 años,222668
1972,1972-01-01,male,46 años,214619
1972,1972-01-01,male,47 años,212242
1972,1972-01-01,male,48 años,209033
1972,1972-01-01,male,49 años,209012
1972,1972-01-01,male,5 años,331898
1972,1972-01-01,male,50 años,200785
1972,1972-01-01,male,51 años,189095
1972,1972-01-01,male,52 años,157124
1972,1972-01-01,male,53 años,157117
1972,1972-01-01,male,54 años,150555
1972,1972-01-01,male,55 años,146701
1972,1972-01-01,male,56 años,150926
1972,1972-01-01,male,57 años,150284
1972,1972-01-01,male,58 años,148992
1972,1972-01-01,male,59 años,148493
1972,1972-01-01,male,6 años,336257
1972,1972-01-01,male,60 años,144295
1972,1972-01-01,male,61 años,147043
1972,1972-01-01,male,62 años,138304
1972,1972-01-01,male,63 años,136715
1972,1972-01-01,male,64 años,130993
1972,1972-01-01,male,65 años,124327
1972,1972-01-01,male,66 años,125027
1972,1972-01-01,male,67 años,110712
1972,1972-01-01,male,68 años,109954
1972,1972-01-01,male,69 años,103269
1972,1972-01-01,male,7 años,344225
1972,1972-01-01,male,70 años,92540
1972,1972-01-01,male,71 años,92337
1972,1972-01-01,male,72 años,71211
1972,1972-01-01,male,73 años,69333
1972,1972-01-01,male,74 años,62204
1972,1972-01-01,male,75 años,61584
1972,1972-01-01,male,76 años,54484
1972,1972-01-01,male,77 años,45842
1972,1972-01-01,male,78 años,40961
1972,1972-01-01,male,79 años,38086
1972,1972-01-01,male,8 años,330034
1972,1972-01-01,male,80 años,29317
1972,1972-01-01,male,81 años,29898
1972,1972-01-01,male,82 años,23516
1972,1972-01-01,male,83 años,22094
1972,1972-01-01,male,84 años,15961
1972,1972-01-01,male,85 y más años,61495
1972,1972-01-01,male,9 años,323160
1972,1972-01-01,male,Todas las edades,16827942
1972,1972-07-01,all,0 años,663479
1972,1972-07-01,all,1 año,649400
1972,1972-07-01,all,10 años,624593
1972,1972-07-01,all,11 años,627137
1972,1972-07-01,all,12 años,624233
1972,1972-07-01,all,13 años,611047
1972,1972-07-01,all,14 años,603401
1972,1972-07-01,all,15 años,579018
1972,1972-07-01,all,16 años,558601
1972,1972-07-01,all,17 años,545253
1972,1972-07-01,all,18 años,536849
1972,1972-07-01,all,19 años,542865
1972,1972-07-01,all,2 años,636390
1972,1972-07-01,all,20 años,526641
1972,1972-07-01,all,21 años,509076
1972,1972-07-01,all,22 años,511874
1972,1972-07-01,all,23 años,527784
1972,1972-07-01,all,24 años,519909
1972,1972-07-01,all,25 años,483952
1972,1972-07-01,all,26 años,487566
1972,1972-07-01,all,27 años,489331
1972,1972-07-01,all,28 años,472277
1972,1972-07-01,all,29 años,441584
1972,1972-07-01,all,3 años,634384
1972,1972-07-01,all,30 años,394930
1972,1972-07-01,all,31 años,431962
1972,1972-07-01,all,32 años,402764
1972,1972-07-01,all,33 años,343662
1972,1972-07-01,all,34 años,395070
1972,1972-07-01,all,35 años,450009
1972,1972-07-01,all,36 años,473939
1972,1972-07-01,all,37 años,467909
1972,1972-07-01,all,38 años,479420
1972,1972-07-01,all,39 años,491257
1972,1972-07-01,all,4 años,645574
1972,1972-07-01,all,40 años,479898
1972,1972-07-01,all,41 años,484995
1972,1972-07-01,all,42 años,478319
1972,1972-07-01,all,43 años,461952
1972,1972-07-01,all,44 años,456308
1972,1972-07-01,all,45 años,446754
1972,1972-07-01,all,46 años,444170
1972,1972-07-01,all,47 años,434918
1972,1972-07-01,all,48 años,426490
1972,1972-07-01,all,49 años,426324
1972,1972-07-01,all,5 años,652288
1972,1972-07-01,all,50 años,415157
1972,1972-07-01,all,51 años,398922
1972,1972-07-01,all,52 años,364506
1972,1972-07-01,all,53 años,335577
1972,1972-07-01,all,54 años,332380
1972,1972-07-01,all,55 años,321202
1972,1972-07-01,all,56 años,321904
1972,1972-07-01,all,57 años,326982
1972,1972-07-01,all,58 años,324683
1972,1972-07-01,all,59 años,322837
1972,1972-07-01,all,6 años,654257
1972,1972-07-01,all,60 años,317263
1972,1972-07-01,all,61 años,318257
1972,1972-07-01,all,62 años,311421
1972,1972-07-01,all,63 años,296072
1972,1972-07-01,all,64 años,289922
1972,1972-07-01,all,65 años,279007
1972,1972-07-01,all,66 años,275647
1972,1972-07-01,all,67 años,264809
1972,1972-07-01,all,68 años,248794
1972,1972-07-01,all,69 años,240100
1972,1972-07-01,all,7 años,665029
1972,1972-07-01,all,70 años,220246
1972,1972-07-01,all,71 años,217537
1972,1972-07-01,all,72 años,194496
1972,1972-07-01,all,73 años,161554
1972,1972-07-01,all,74 años,155235
1972,1972-07-01,all,75 años,147941
1972,1972-07-01,all,76 años,140589
1972,1972-07-01,all,77 años,123178
1972,1972-07-01,all,78 años,107876
1972,1972-07-01,all,79 años,99059
1972,1972-07-01,all,8 años,659449
1972,1972-07-01,all,80 años,84648
1972,1972-07-01,all,81 años,76842
1972,1972-07-01,all,82 años,69623
1972,1972-07-01,all,83 años,58818
1972,1972-07-01,all,84 años,50050
1972,1972-07-01,all,85 y más años,189535
1972,1972-07-01,all,9 años,638930
1972,1972-07-01,all,Todas las edades,34595886
1972,1972-07-01,female,0 años,322448
1972,1972-07-01,female,1 año,315943
1972,1972-07-01,female,10 años,304848
1972,1972-07-01,female,11 años,307124
1972,1972-07-01,female,12 años,306343
1972,1972-07-01,female,13 años,299001
1972,1972-07-01,female,14 años,295388
1972,1972-07-01,female,15 años,284337
1972,1972-07-01,female,16 años,274929
1972,1972-07-01,female,17 años,269720
1972,1972-07-01,female,18 años,266101
1972,1972-07-01,female,19 años,268124
1972,1972-07-01,female,2 años,309816
1972,1972-07-01,female,20 años,259314
1972,1972-07-01,female,21 años,250814
1972,1972-07-01,female,22 años,253564
1972,1972-07-01,female,23 años,262359
1972,1972-07-01,female,24 años,257339
1972,1972-07-01,female,25 años,239297
1972,1972-07-01,female,26 años,243174
1972,1972-07-01,female,27 años,245339
1972,1972-07-01,female,28 años,235872
1972,1972-07-01,female,29 años,220229
1972,1972-07-01,female,3 años,308672
1972,1972-07-01,female,30 años,196703
1972,1972-07-01,female,31 años,215242
1972,1972-07-01,female,32 años,202765
1972,1972-07-01,female,33 años,173842
1972,1972-07-01,female,34 años,198563
1972,1972-07-01,female,35 años,228223
1972,1972-07-01,female,36 años,240671
1972,1972-07-01,female,37 años,236183
1972,1972-07-01,female,38 años,241941
1972,1972-07-01,female,39 años,247306
1972,1972-07-01,female,4 años,314675
1972,1972-07-01,female,40 años,240746
1972,1972-07-01,female,41 años,244206
1972,1972-07-01,female,42 años,242045
1972,1972-07-01,female,43 años,233952
1972,1972-07-01,female,44 años,231669
1972,1972-07-01,female,45 años,226065
1972,1972-07-01,female,46 años,225856
1972,1972-07-01,female,47 años,221877
1972,1972-07-01,female,48 años,216276
1972,1972-07-01,female,49 años,217815
1972,1972-07-01,female,5 años,318711
1972,1972-07-01,female,50 años,210870
1972,1972-07-01,female,51 años,204697
1972,1972-07-01,female,52 años,192125
1972,1972-07-01,female,53 años,179109
1972,1972-07-01,female,54 años,179249
1972,1972-07-01,female,55 años,173246
1972,1972-07-01,female,56 años,173776
1972,1972-07-01,female,57 años,177179
1972,1972-07-01,female,58 años,175940
1972,1972-07-01,female,59 años,175053
1972,1972-07-01,female,6 años,319623
1972,1972-07-01,female,60 años,171910
1972,1972-07-01,female,61 años,173798
1972,1972-07-01,female,62 años,170098
1972,1972-07-01,female,63 años,159955
1972,1972-07-01,female,64 años,157574
1972,1972-07-01,female,65 años,153070
1972,1972-07-01,female,66 años,152905
1972,1972-07-01,female,67 años,148948
1972,1972-07-01,female,68 años,140464
1972,1972-07-01,female,69 años,135538
1972,1972-07-01,female,7 años,324517
1972,1972-07-01,female,70 años,124386
1972,1972-07-01,female,71 años,127273
1972,1972-07-01,female,72 años,115013
1972,1972-07-01,female,73 años,93509
1972,1972-07-01,female,74 años,91634
1972,1972-07-01,female,75 años,88209
1972,1972-07-01,female,76 años,84819
1972,1972-07-01,female,77 años,75245
1972,1972-07-01,female,78 años,66580
1972,1972-07-01,female,79 años,61609
1972,1972-07-01,female,8 años,322076
1972,1972-07-01,female,80 años,52859
1972,1972-07-01,female,81 años,49056
1972,1972-07-01,female,82 años,44713
1972,1972-07-01,female,83 años,37723
1972,1972-07-01,female,84 años,32601
1972,1972-07-01,female,85 y más años,127802
1972,1972-07-01,female,9 años,312172
1972,1972-07-01,female,Todas las edades,17672353
1972,1972-07-01,male,0 años,341031
1972,1972-07-01,male,1 año,333457
1972,1972-07-01,male,10 años,319745
1972,1972-07-01,male,11 años,320013
1972,1972-07-01,male,12 años,317890
1972,1972-07-01,male,13 años,312045
1972,1972-07-01,male,14 años,308013
1972,1972-07-01,male,15 años,294680
1972,1972-07-01,male,16 años,283672
1972,1972-07-01,male,17 años,275533
1972,1972-07-01,male,18 años,270748
1972,1972-07-01,male,19 años,274741
1972,1972-07-01,male,2 años,326574
1972,1972-07-01,male,20 años,267327
1972,1972-07-01,male,21 años,258262
1972,1972-07-01,male,22 años,258310
1972,1972-07-01,male,23 años,265425
1972,1972-07-01,male,24 años,262570
1972,1972-07-01,male,25 años,244655
1972,1972-07-01,male,26 años,244392
1972,1972-07-01,male,27 años,243992
1972,1972-07-01,male,28 años,236404
1972,1972-07-01,male,29 años,221356
1972,1972-07-01,male,3 años,325712
1972,1972-07-01,male,30 años,198226
1972,1972-07-01,male,31 años,216720
1972,1972-07-01,male,32 años,199999
1972,1972-07-01,male,33 años,169820
1972,1972-07-01,male,34 años,196507
1972,1972-07-01,male,35 años,221786
1972,1972-07-01,male,36 años,233267
1972,1972-07-01,male,37 años,231727
1972,1972-07-01,male,38 años,237479
1972,1972-07-01,male,39 años,243951
1972,1972-07-01,male,4 años,330898
1972,1972-07-01,male,40 años,239152
1972,1972-07-01,male,41 años,240789
1972,1972-07-01,male,42 años,236274
1972,1972-07-01,male,43 años,228000
1972,1972-07-01,male,44 años,224639
1972,1972-07-01,male,45 años,220688
1972,1972-07-01,male,46 años,218314
1972,1972-07-01,male,47 años,213041
1972,1972-07-01,male,48 años,210214
1972,1972-07-01,male,49 años,208509
1972,1972-07-01,male,5 años,333578
1972,1972-07-01,male,50 años,204288
1972,1972-07-01,male,51 años,194224
1972,1972-07-01,male,52 años,172381
1972,1972-07-01,male,53 años,156468
1972,1972-07-01,male,54 años,153131
1972,1972-07-01,male,55 años,147956
1972,1972-07-01,male,56 años,148127
1972,1972-07-01,male,57 años,149803
1972,1972-07-01,male,58 años,148744
1972,1972-07-01,male,59 años,147784
1972,1972-07-01,male,6 años,334634
1972,1972-07-01,male,60 años,145353
1972,1972-07-01,male,61 años,144459
1972,1972-07-01,male,62 años,141322
1972,1972-07-01,male,63 años,136117
1972,1972-07-01,male,64 años,132347
1972,1972-07-01,male,65 años,125937
1972,1972-07-01,male,66 años,122742
1972,1972-07-01,male,67 años,115861
1972,1972-07-01,male,68 años,108330
1972,1972-07-01,male,69 años,104562
1972,1972-07-01,male,7 años,340512
1972,1972-07-01,male,70 años,95859
1972,1972-07-01,male,71 años,90264
1972,1972-07-01,male,72 años,79483
1972,1972-07-01,male,73 años,68045
1972,1972-07-01,male,74 años,63601
1972,1972-07-01,male,75 años,59731
1972,1972-07-01,male,76 años,55770
1972,1972-07-01,male,77 años,47933
1972,1972-07-01,male,78 años,41297
1972,1972-07-01,male,79 años,37450
1972,1972-07-01,male,8 años,337373
1972,1972-07-01,male,80 años,31788
1972,1972-07-01,male,81 años,27786
1972,1972-07-01,male,82 años,24909
1972,1972-07-01,male,83 años,21095
1972,1972-07-01,male,84 años,17450
1972,1972-07-01,male,85 y más años,61733
1972,1972-07-01,male,9 años,326758
1972,1972-07-01,male,Todas las edades,16923533
1973,1973-01-01,all,0 años,666068
1973,1973-01-01,all,1 año,655774
1973,1973-01-01,all,10 años,631306
1973,1973-01-01,all,11 años,618239
1973,1973-01-01,all,12 años,635146
1973,1973-01-01,all,13 años,611605
1973,1973-01-01,all,14 años,608955
1973,1973-01-01,all,15 años,596081
1973,1973-01-01,all,16 años,559927
1973,1973-01-01,all,17 años,554556
1973,1973-01-01,all,18 años,532708
1973,1973-01-01,all,19 años,537409
1973,1973-01-01,all,2 años,641977
1973,1973-01-01,all,20 años,544251
1973,1973-01-01,all,21 años,505506
1973,1973-01-01,all,22 años,509490
1973,1973-01-01,all,23 años,511442
1973,1973-01-01,all,24 años,542284
1973,1973-01-01,all,25 años,496107
1973,1973-01-01,all,26 años,470801
1973,1973-01-01,all,27 años,503559
1973,1973-01-01,all,28 años,474580
1973,1973-01-01,all,29 años,469939
1973,1973-01-01,all,3 años,632680
1973,1973-01-01,all,30 años,413220
1973,1973-01-01,all,31 años,376805
1973,1973-01-01,all,32 años,487115
1973,1973-01-01,all,33 años,318441
1973,1973-01-01,all,34 años,369265
1973,1973-01-01,all,35 años,420975
1973,1973-01-01,all,36 años,479190
1973,1973-01-01,all,37 años,468520
1973,1973-01-01,all,38 años,466943
1973,1973-01-01,all,39 años,491710
1973,1973-01-01,all,4 años,637915
1973,1973-01-01,all,40 años,490547
1973,1973-01-01,all,41 años,469067
1973,1973-01-01,all,42 años,499883
1973,1973-01-01,all,43 años,455736
1973,1973-01-01,all,44 años,467831
1973,1973-01-01,all,45 años,444002
1973,1973-01-01,all,46 años,448599
1973,1973-01-01,all,47 años,438722
1973,1973-01-01,all,48 años,430011
1973,1973-01-01,all,49 años,421848
1973,1973-01-01,all,5 años,654786
1973,1973-01-01,all,50 años,429249
1973,1973-01-01,all,51 años,399388
1973,1973-01-01,all,52 años,396310
1973,1973-01-01,all,53 años,330518
1973,1973-01-01,all,54 años,338867
1973,1973-01-01,all,55 años,323858
1973,1973-01-01,all,56 años,316699
1973,1973-01-01,all,57 años,325274
1973,1973-01-01,all,58 años,326437
1973,1973-01-01,all,59 años,320443
1973,1973-01-01,all,6 años,652044
1973,1973-01-01,all,60 años,322520
1973,1973-01-01,all,61 años,309037
1973,1973-01-01,all,62 años,323821
1973,1973-01-01,all,63 años,295101
1973,1973-01-01,all,64 años,293277
1973,1973-01-01,all,65 años,282174
1973,1973-01-01,all,66 años,270688
1973,1973-01-01,all,67 años,274653
1973,1973-01-01,all,68 años,248580
1973,1973-01-01,all,69 años,242597
1973,1973-01-01,all,7 años,658505
1973,1973-01-01,all,70 años,231020
1973,1973-01-01,all,71 años,202856
1973,1973-01-01,all,72 años,224559
1973,1973-01-01,all,73 años,156882
1973,1973-01-01,all,74 años,159278
1973,1973-01-01,all,75 años,143694
1973,1973-01-01,all,76 años,144297
1973,1973-01-01,all,77 años,128613
1973,1973-01-01,all,78 años,109753
1973,1973-01-01,all,79 años,98207
1973,1973-01-01,all,8 años,672747
1973,1973-01-01,all,80 años,92104
1973,1973-01-01,all,81 años,69966
1973,1973-01-01,all,82 años,76196
1973,1973-01-01,all,83 años,55439
1973,1973-01-01,all,84 años,55142
1973,1973-01-01,all,85 y más años,190960
1973,1973-01-01,all,9 años,647328
1973,1973-01-01,all,Todas las edades,34800600
1973,1973-01-01,female,0 años,323719
1973,1973-01-01,female,1 año,318860
1973,1973-01-01,female,10 años,308038
1973,1973-01-01,female,11 años,301984
1973,1973-01-01,female,12 años,312366
1973,1973-01-01,female,13 años,300141
1973,1973-01-01,female,14 años,297465
1973,1973-01-01,female,15 años,292640
1973,1973-01-01,female,16 años,275224
1973,1973-01-01,female,17 años,273468
1973,1973-01-01,female,18 años,264504
1973,1973-01-01,female,19 años,265966
1973,1973-01-01,female,2 años,312486
1973,1973-01-01,female,20 años,268307
1973,1973-01-01,female,21 años,248741
1973,1973-01-01,female,22 años,251506
1973,1973-01-01,female,23 años,254359
1973,1973-01-01,female,24 años,269580
1973,1973-01-01,female,25 años,244626
1973,1973-01-01,female,26 años,233693
1973,1973-01-01,female,27 años,252361
1973,1973-01-01,female,28 años,237970
1973,1973-01-01,female,29 años,233704
1973,1973-01-01,female,3 años,308027
1973,1973-01-01,female,30 años,206722
1973,1973-01-01,female,31 años,186672
1973,1973-01-01,female,32 años,243762
1973,1973-01-01,female,33 años,161720
1973,1973-01-01,female,34 años,186111
1973,1973-01-01,female,35 años,211050
1973,1973-01-01,female,36 años,245485
1973,1973-01-01,female,37 años,235823
1973,1973-01-01,female,38 años,236370
1973,1973-01-01,female,39 años,247417
1973,1973-01-01,female,4 años,310272
1973,1973-01-01,female,40 años,247128
1973,1973-01-01,female,41 años,234338
1973,1973-01-01,female,42 años,253636
1973,1973-01-01,female,43 años,230045
1973,1973-01-01,female,44 años,237781
1973,1973-01-01,female,45 años,225232
1973,1973-01-01,female,46 años,226548
1973,1973-01-01,female,47 años,224749
1973,1973-01-01,female,48 años,218616
1973,1973-01-01,female,49 años,213593
